timestamp,light_lux,sound_raw,temperature_c,humidity_percent,gas_raw,dust_ugm3,motion
2025-12-01T13:09:54.821305,900.0,6,23.8,39.0,64,21.4,0
2025-12-01T13:09:55.841602,900.0,8,23.8,39.0,59,21.4,0
2025-12-01T13:09:57.443472,900.0,15,23.8,39.0,61,21.4,0
2025-12-01T13:09:59.080164,900.0,5,23.8,39.0,60,21.4,0
2025-12-01T13:10:00.764276,900.0,8,23.8,39.0,61,21.4,0
2025-12-01T13:10:02.405835,900.0,7,23.8,39.0,60,21.4,0
2025-12-01T13:10:03.443561,900.0,3,23.8,39.0,62,21.4,0
2025-12-01T13:10:04.854720,900.0,3,23.8,39.0,61,21.4,0
2025-12-01T13:10:05.900432,900.0,9,23.8,39.0,61,21.4,0
2025-12-01T13:10:07.460879,900.0,3,23.8,39.0,61,21.4,0
2025-12-01T13:10:09.103330,900.0,5,23.8,39.0,61,21.4,0
2025-12-01T13:10:10.830474,900.0,5,23.8,39.0,60,21.4,0
2025-12-01T13:10:12.472386,900.0,11,23.8,39.0,61,21.4,0
2025-12-01T13:10:14.173549,900.0,5,23.8,39.0,62,21.4,0
2025-12-01T13:10:15.819645,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:10:17.539389,900.0,11,23.8,39.0,63,0.6,0
2025-12-01T13:10:19.176131,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:10:20.916118,900.0,3,23.8,39.0,61,0.6,0
2025-12-01T13:10:22.504124,900.0,4,23.8,39.0,52,0.6,0
2025-12-01T13:10:24.247461,900.0,2,23.8,39.0,61,0.6,0
2025-12-01T13:10:25.261160,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:10:26.593738,900.0,8,23.8,39.0,61,0.6,0
2025-12-01T13:10:27.718654,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:10:29.191979,900.0,3,23.8,39.0,61,0.6,0
2025-12-01T13:10:30.928278,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:10:32.606375,900.0,6,23.8,39.0,59,0.6,0
2025-12-01T13:10:34.247595,900.0,6,23.8,39.0,61,0.6,0
2025-12-01T13:10:35.886724,900.0,5,23.8,39.0,61,0.6,0
2025-12-01T13:10:36.927257,900.0,9,23.8,39.0,60,0.6,0
2025-12-01T13:10:38.332966,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:10:39.392927,900.0,4,23.8,39.0,57,0.6,0
2025-12-01T13:10:41.019537,900.0,10,23.8,39.0,62,0.6,0
2025-12-01T13:10:42.582408,900.0,12,23.8,39.0,61,0.6,0
2025-12-01T13:10:44.308540,900.0,7,23.8,39.0,63,0.6,0
2025-12-01T13:10:45.961631,900.0,5,23.8,39.0,61,0.6,0
2025-12-01T13:10:46.966654,900.0,2,23.8,39.0,62,0.6,0
2025-12-01T13:10:48.332659,900.0,11,23.8,39.0,65,0.6,0
2025-12-01T13:10:49.419601,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:10:50.997863,900.0,8,23.8,39.0,61,0.6,0
2025-12-01T13:10:52.642914,900.0,5,23.8,39.0,59,0.6,0
2025-12-01T13:10:54.324825,900.0,3,23.8,39.0,61,0.6,0
2025-12-01T13:10:55.968877,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:10:57.683458,900.0,7,23.8,39.0,61,0.6,0
2025-12-01T13:10:58.739878,900.0,12,23.8,39.0,61,0.6,0
2025-12-01T13:11:00.056512,900.0,2,23.8,39.0,61,0.6,0
2025-12-01T13:11:01.079377,900.0,8,23.8,39.0,61,0.6,0
2025-12-01T13:11:02.654619,900.0,5,23.8,39.0,60,0.6,0
2025-12-01T13:11:04.385586,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:11:06.022041,900.0,10,23.8,39.0,61,0.6,0
2025-12-01T13:11:07.042288,900.0,7,23.8,39.0,62,0.6,0
2025-12-01T13:11:08.415052,900.0,5,23.8,39.0,64,0.6,0
2025-12-01T13:11:09.487358,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:11:11.068927,900.0,9,23.8,39.0,59,0.6,0
2025-12-01T13:11:12.711572,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:11:13.783470,900.0,7,23.8,39.0,61,0.6,0
2025-12-01T13:11:15.108547,900.0,4,23.8,39.0,65,0.6,0
2025-12-01T13:11:16.132144,900.0,6,23.8,39.0,61,0.6,0
2025-12-01T13:11:17.755966,900.0,8,23.8,39.0,60,0.6,0
2025-12-01T13:11:19.394252,900.0,5,23.8,39.0,61,0.6,0
2025-12-01T13:11:21.077511,900.0,12,23.8,39.0,58,0.6,0
2025-12-01T13:11:22.717321,900.0,5,23.8,39.0,62,0.6,0
2025-12-01T13:11:24.447851,900.0,10,23.8,39.0,61,0.6,0
2025-12-01T13:11:26.082238,900.0,11,23.8,39.0,60,0.6,0
2025-12-01T13:11:27.822408,900.0,4,23.8,39.0,63,0.6,0
2025-12-01T13:11:29.463269,900.0,6,23.8,39.0,61,0.6,0
2025-12-01T13:11:31.189917,900.0,9,23.8,39.0,61,0.6,0
2025-12-01T13:11:32.221910,900.0,6,23.8,39.0,66,0.6,0
2025-12-01T13:11:33.550376,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:11:34.683686,900.0,4,23.8,39.0,62,0.6,0
2025-12-01T13:11:36.160639,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:11:37.872893,900.0,3,23.8,39.0,62,0.6,0
2025-12-01T13:11:39.513914,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:11:40.514550,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:11:41.892212,900.0,6,23.8,39.0,65,0.6,0
2025-12-01T13:11:42.919825,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:11:44.600501,900.0,9,23.8,39.0,60,0.6,0
2025-12-01T13:11:46.217554,900.0,4,23.8,39.0,60,7.6,0
2025-12-01T13:11:47.877291,900.0,4,23.8,39.0,62,7.6,0
2025-12-01T13:11:49.510084,900.0,4,23.8,39.0,61,7.6,0
2025-12-01T13:11:51.232054,900.0,13,23.8,39.0,60,7.6,0
2025-12-01T13:11:52.869763,900.0,4,23.8,39.0,61,7.6,0
2025-12-01T13:11:54.552817,900.0,5,23.8,39.0,60,7.6,0
2025-12-01T13:11:56.189387,900.0,9,23.8,39.0,61,7.6,0
2025-12-01T13:11:57.312072,900.0,4,23.8,39.0,61,7.6,0
2025-12-01T13:11:58.632747,900.0,3,23.8,39.0,61,7.6,0
2025-12-01T13:11:59.690963,900.0,6,23.8,39.0,61,7.6,0
2025-12-01T13:12:01.224684,900.0,5,23.8,39.0,61,7.6,0
2025-12-01T13:12:02.899314,900.0,7,23.8,39.0,61,7.6,0
2025-12-01T13:12:04.603762,900.0,5,23.8,39.0,61,7.6,0
2025-12-01T13:12:06.243886,900.0,6,23.8,39.0,62,7.6,0
2025-12-01T13:12:07.944117,900.0,4,23.8,39.0,62,7.6,0
2025-12-01T13:12:09.570618,900.0,5,23.8,39.0,60,7.6,0
2025-12-01T13:12:11.322340,900.0,13,23.8,39.0,61,7.6,0
2025-12-01T13:12:12.929705,900.0,6,23.8,39.0,61,7.6,0
2025-12-01T13:12:14.616260,900.0,5,23.8,39.0,60,7.6,0
2025-12-01T13:12:16.258260,900.0,7,23.8,39.0,60,2.4,0
2025-12-01T13:12:17.978200,900.0,5,23.8,39.0,60,2.4,0
2025-12-01T13:12:19.616737,900.0,3,23.8,39.0,61,2.4,0
2025-12-01T13:12:21.353093,900.0,5,23.8,39.0,60,2.4,0
2025-12-01T13:12:22.950908,900.0,6,23.8,39.0,60,2.4,1
2025-12-01T13:12:24.671408,900.0,3,23.8,39.0,61,2.4,1
2025-12-01T13:12:26.334665,900.0,4,23.8,39.0,61,2.4,1
2025-12-01T13:12:28.007694,900.0,4,23.8,39.0,61,2.4,1
2025-12-01T13:12:29.656631,900.0,8,23.8,39.0,60,2.4,1
2025-12-01T13:12:31.386861,900.0,3,23.8,39.0,62,2.4,1
2025-12-01T13:12:33.023895,900.0,4,23.8,39.0,60,2.4,1
2025-12-01T13:12:34.713561,900.0,4,23.8,39.0,60,2.4,1
2025-12-01T13:12:36.352811,900.0,10,23.8,39.0,62,2.4,1
2025-12-01T13:12:38.090576,900.0,11,23.8,39.0,61,2.4,1
2025-12-01T13:12:39.732562,900.0,8,23.8,39.0,62,2.4,1
2025-12-01T13:12:41.422751,900.0,3,23.8,39.0,60,2.4,1
2025-12-01T13:12:43.062692,900.0,6,23.8,39.0,61,2.4,0
2025-12-01T13:12:44.787527,900.0,6,23.8,39.0,55,2.4,0
2025-12-01T13:12:46.435824,900.0,4,23.8,39.0,59,3241.2,0
2025-12-01T13:12:48.122680,900.0,5,23.8,39.0,60,3241.2,1
2025-12-01T13:12:49.781037,900.0,7,23.8,39.0,60,3241.2,1
2025-12-01T13:12:51.510142,900.0,3,23.8,39.0,60,3241.2,1
2025-12-01T13:12:53.160022,900.0,11,23.8,39.0,60,3241.2,1
2025-12-01T13:12:54.851044,900.0,9,23.8,39.0,60,3241.2,1
2025-12-01T13:12:55.885024,900.0,15,23.8,39.0,61,3241.2,1
2025-12-01T13:12:57.214852,900.0,9,23.8,39.0,60,3241.2,1
2025-12-01T13:12:58.352666,900.0,10,23.8,39.0,61,3241.2,1
2025-12-01T13:12:59.844684,900.0,7,23.8,39.0,61,3241.2,1
2025-12-01T13:13:01.527484,900.0,3,23.8,39.0,61,3241.2,1
2025-12-01T13:13:03.178295,900.0,3,23.8,39.0,61,3241.2,1
2025-12-01T13:13:04.913395,900.0,4,23.8,39.0,61,3241.2,1
2025-12-01T13:13:05.923875,900.0,9,23.8,39.0,64,3241.2,0
2025-12-01T13:13:07.263487,900.0,4,23.8,39.0,61,3241.2,0
2025-12-01T13:13:08.316004,900.0,9,23.8,39.0,60,3241.2,0
2025-12-01T13:13:09.916427,900.0,6,23.8,39.0,59,3241.2,0
2025-12-01T13:13:11.628463,900.0,9,23.8,39.0,62,3241.2,0
2025-12-01T13:13:13.273422,900.0,2,23.8,39.0,61,3241.2,0
2025-12-01T13:13:14.971222,900.0,2,23.8,39.0,60,3241.2,1
2025-12-01T13:13:16.615595,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:13:18.339622,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:13:19.990506,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:13:21.681884,900.0,2,23.8,39.0,61,0.6,1
2025-12-01T13:13:23.320257,900.0,3,23.8,39.0,61,0.6,1
2025-12-01T13:13:25.049279,900.0,10,23.8,39.0,61,0.6,0
2025-12-01T13:13:26.693838,900.0,7,23.8,39.0,60,0.6,0
2025-12-01T13:13:28.243552,900.0,8,23.8,39.0,60,0.6,0
2025-12-01T13:13:29.310813,900.0,6,23.8,39.0,65,0.6,0
2025-12-01T13:13:30.716853,900.0,5,23.8,39.0,60,0.6,0
2025-12-01T13:13:31.740567,900.0,10,23.8,39.0,60,0.6,0
2025-12-01T13:13:33.378968,900.0,3,23.8,39.0,59,0.6,0
2025-12-01T13:13:35.065645,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:13:36.699479,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:13:38.427416,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:13:40.080202,900.0,9,23.8,39.0,61,0.6,1
2025-12-01T13:13:41.148404,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:13:42.474440,900.0,4,23.8,39.0,66,0.6,1
2025-12-01T13:13:43.482714,900.0,9,23.8,39.0,62,0.6,1
2025-12-01T13:13:45.191332,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:13:46.783390,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:13:48.492395,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:13:50.144014,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:13:51.866893,900.0,7,23.8,39.0,61,0.6,1
2025-12-01T13:13:53.510671,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:13:55.191072,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:13:56.833651,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:13:58.567757,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:14:00.216533,900.0,8,23.8,39.0,60,0.6,1
2025-12-01T13:14:01.902656,900.0,3,23.8,39.0,58,0.6,1
2025-12-01T13:14:03.538854,900.0,2,23.8,39.0,61,0.6,1
2025-12-01T13:14:05.277285,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:14:06.918251,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:14:08.605401,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:14:10.254522,900.0,5,23.8,39.0,63,0.6,1
2025-12-01T13:14:11.978883,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:14:12.994888,900.0,4,23.8,39.0,64,0.6,1
2025-12-01T13:14:14.350462,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:14:15.388393,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:14:16.955145,900.0,8,23.8,39.0,60,0.6,1
2025-12-01T13:14:18.690963,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:14:20.332363,900.0,2,23.8,39.0,59,0.6,1
2025-12-01T13:14:22.021772,900.0,10,23.8,39.0,59,0.6,1
2025-12-01T13:14:23.664503,900.0,15,23.8,39.0,60,0.6,0
2025-12-01T13:14:25.423727,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:14:27.109162,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:14:28.742006,900.0,9,23.8,39.0,59,0.6,1
2025-12-01T13:14:30.387535,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:14:32.128883,900.0,11,23.8,39.0,60,0.6,1
2025-12-01T13:14:33.745923,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:14:36.343380,900.0,10,23.8,39.0,60,0.6,1
2025-12-01T13:14:37.782711,900.0,2,23.8,39.0,60,0.6,1
2025-12-01T13:14:38.802538,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:14:40.452259,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:14:42.154681,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:14:43.784939,900.0,1,23.8,39.0,60,0.6,1
2025-12-01T13:14:45.515726,900.0,12,23.8,39.0,60,0.6,1
2025-12-01T13:14:47.860794,900.0,2,23.8,39.0,64,0.6,1
2025-12-01T13:14:48.888866,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:14:50.531302,900.0,12,23.8,39.0,60,0.6,1
2025-12-01T13:14:52.259969,900.0,2,23.8,39.0,61,0.6,1
2025-12-01T13:14:53.908526,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:14:55.604266,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:14:57.241859,900.0,5,23.8,39.0,60,0.6,0
2025-12-01T13:14:58.963298,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:15:00.197231,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:15:01.321858,900.0,5,23.8,39.0,59,0.6,0
2025-12-01T13:15:02.548846,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:15:03.974113,900.0,5,23.8,39.0,61,0.6,0
2025-12-01T13:15:05.701103,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:15:07.354325,900.0,4,23.8,39.0,59,0.6,1
2025-12-01T13:15:09.207492,900.0,3,23.8,39.0,53,0.6,1
2025-12-01T13:15:10.692113,900.0,9,23.8,39.0,61,0.6,0
2025-12-01T13:15:12.404878,900.0,8,23.8,39.0,60,0.6,0
2025-12-01T13:15:13.406090,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:15:14.757770,900.0,7,23.8,39.0,61,0.6,1
2025-12-01T13:15:15.862729,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:15:17.363127,900.0,5,23.8,39.0,60,2.4,1
2025-12-01T13:15:19.119535,900.0,11,23.8,39.0,60,2.4,0
2025-12-01T13:15:20.734300,900.0,9,23.8,39.0,60,2.4,0
2025-12-01T13:15:22.412970,900.0,3,23.8,39.0,60,2.4,0
2025-12-01T13:15:24.051227,900.0,9,23.8,39.0,60,2.4,0
2025-12-01T13:15:25.787971,900.0,4,23.8,39.0,60,2.4,1
2025-12-01T13:15:27.433900,900.0,10,23.8,39.0,60,2.4,1
2025-12-01T13:15:29.127316,900.0,7,23.8,39.0,59,2.4,1
2025-12-01T13:15:30.769234,900.0,4,23.8,39.0,62,2.4,0
2025-12-01T13:15:32.491908,900.0,5,23.8,39.0,59,2.4,0
2025-12-01T13:15:34.137921,900.0,4,23.8,39.0,61,2.4,0
2025-12-01T13:15:35.823497,900.0,5,23.8,39.0,59,2.4,0
2025-12-01T13:15:37.461902,900.0,2,23.8,39.0,62,2.4,0
2025-12-01T13:15:39.183303,900.0,12,23.8,39.0,54,2.4,0
2025-12-01T13:15:41.845283,900.0,13,23.8,39.0,61,2.4,1
2025-12-01T13:15:42.900218,900.0,4,23.8,39.0,61,2.4,1
2025-12-01T13:15:44.030835,900.0,9,23.8,39.0,63,2.4,1
2025-12-01T13:15:45.885616,900.0,10,23.8,39.0,60,2.4,1
2025-12-01T13:15:47.549054,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:15:49.229980,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:15:50.866430,900.0,3,23.8,39.0,61,0.6,0
2025-12-01T13:15:52.586365,900.0,9,23.7,39.0,60,0.6,0
2025-12-01T13:15:54.223697,900.0,2,23.8,39.0,60,0.6,0
2025-12-01T13:15:55.906198,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:15:57.534822,900.0,13,23.8,39.0,58,0.6,0
2025-12-01T13:15:59.260249,900.0,4,23.8,39.0,66,0.6,0
2025-12-01T13:16:00.898182,900.0,6,23.8,39.0,59,0.6,0
2025-12-01T13:16:02.049554,900.0,9,23.8,39.0,60,0.6,0
2025-12-01T13:16:03.291255,900.0,4,23.8,39.0,63,0.6,0
2025-12-01T13:16:04.293163,900.0,8,23.8,39.0,61,0.6,0
2025-12-01T13:16:05.952666,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:16:07.587532,900.0,4,23.8,39.0,59,0.6,0
2025-12-01T13:16:09.270171,900.0,4,23.8,39.0,61,0.6,0
2025-12-01T13:16:10.916810,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:16:12.644569,900.0,3,23.8,39.0,58,0.6,0
2025-12-01T13:16:14.286529,900.0,8,23.8,39.0,60,0.6,0
2025-12-01T13:16:15.976035,900.0,5,23.8,39.0,60,0.6,0
2025-12-01T13:16:17.604746,900.0,12,23.8,39.0,60,2.4,0
2025-12-01T13:16:19.330696,900.0,6,23.8,39.0,60,2.4,0
2025-12-01T13:16:20.969290,900.0,10,23.8,39.0,60,2.4,0
2025-12-01T13:16:22.713493,900.0,12,23.8,39.0,60,2.4,0
2025-12-01T13:16:24.350296,900.0,3,23.8,39.0,59,2.4,0
2025-12-01T13:16:26.066604,900.0,5,23.8,39.0,60,2.4,0
2025-12-01T13:16:27.711506,900.0,4,23.8,39.0,60,2.4,0
2025-12-01T13:16:29.390733,900.0,12,23.8,39.0,60,2.4,1
2025-12-01T13:16:31.035647,900.0,9,23.8,39.0,59,2.4,1
2025-12-01T13:16:32.155870,900.0,4,23.8,39.0,60,2.4,1
2025-12-01T13:16:33.173404,900.0,5,23.8,39.0,60,2.4,1
2025-12-01T13:16:34.410204,900.0,4,23.8,39.0,57,2.4,1
2025-12-01T13:16:36.102432,900.0,10,23.8,39.0,59,2.4,1
2025-12-01T13:16:37.748005,900.0,6,23.8,39.0,63,2.4,1
2025-12-01T13:16:39.475572,900.0,3,23.8,39.0,59,2.4,1
2025-12-01T13:16:41.126940,900.0,4,23.8,39.0,59,2.4,1
2025-12-01T13:16:42.810458,900.0,4,23.8,39.0,58,2.4,1
2025-12-01T13:16:43.821590,900.0,4,23.8,39.0,60,2.4,1
2025-12-01T13:16:45.161931,900.0,7,23.8,39.0,60,2.4,0
2025-12-01T13:16:46.208675,900.0,7,23.8,39.0,61,2.4,0
2025-12-01T13:16:47.824277,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:16:49.521799,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:16:51.182293,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:16:52.895937,900.0,7,23.8,39.0,59,0.6,1
2025-12-01T13:16:54.533227,900.0,5,23.8,39.0,61,0.6,1
2025-12-01T13:16:56.222398,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:16:57.875128,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:16:59.601530,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:17:01.241941,900.0,4,23.8,39.0,73,0.6,1
2025-12-01T13:17:02.934675,900.0,3,23.8,39.0,59,0.6,1
2025-12-01T13:17:04.582927,900.0,10,23.8,39.0,60,0.6,1
2025-12-01T13:17:06.310550,900.0,9,23.8,39.0,60,0.6,0
2025-12-01T13:17:07.946253,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:17:09.630432,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:17:11.268463,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:17:12.994731,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:17:14.637605,900.0,10,23.8,39.0,60,0.6,1
2025-12-01T13:17:16.334950,900.0,4,23.8,39.0,59,0.6,1
2025-12-01T13:17:17.335714,900.0,4,23.8,39.0,62,0.6,1
2025-12-01T13:17:18.689287,900.0,6,23.8,39.0,59,0.6,1
2025-12-01T13:17:19.713300,900.0,12,23.8,39.0,60,0.6,1
2025-12-01T13:17:21.350733,900.0,2,23.8,39.0,61,0.6,1
2025-12-01T13:17:23.250177,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:17:24.656653,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:17:25.704885,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:17:27.114534,900.0,5,23.8,39.0,65,0.6,0
2025-12-01T13:17:28.164218,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:17:29.718984,900.0,2,23.8,39.0,60,0.6,0
2025-12-01T13:17:31.361767,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:17:33.085086,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:17:34.728917,900.0,6,23.8,39.0,60,0.6,0
2025-12-01T13:17:36.438778,900.0,10,23.8,39.0,58,0.6,1
2025-12-01T13:17:38.083375,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:17:39.808932,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:17:41.456956,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:17:43.141305,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:17:44.795367,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:17:45.886384,900.0,10,23.8,39.0,59,0.6,1
2025-12-01T13:17:47.194030,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:17:48.232389,900.0,3,23.8,39.0,59,0.6,1
2025-12-01T13:17:49.850113,900.0,3,23.8,39.0,60,0.6,0
2025-12-01T13:17:51.485220,900.0,9,23.8,39.0,59,0.6,0
2025-12-01T13:17:53.178195,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:17:54.822854,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:17:56.506915,900.0,5,23.8,39.0,60,0.6,1
2025-12-01T13:17:58.149890,900.0,2,23.8,39.0,59,0.6,0
2025-12-01T13:17:59.879598,900.0,5,23.8,39.0,59,0.6,0
2025-12-01T13:18:01.519857,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:18:03.207529,900.0,4,23.8,39.0,61,0.6,1
2025-12-01T13:18:04.313303,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:18:05.554644,900.0,3,23.8,39.0,60,0.6,1
2025-12-01T13:18:06.578171,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:18:08.221789,900.0,5,23.8,39.0,59,0.6,1
2025-12-01T13:18:09.912974,900.0,5,23.8,39.0,59,0.6,1
2025-12-01T13:18:11.550775,900.0,5,23.8,39.0,59,0.6,0
2025-12-01T13:18:13.263985,900.0,4,23.8,39.0,60,0.6,0
2025-12-01T13:18:14.906340,900.0,10,23.8,39.0,60,0.6,0
2025-12-01T13:18:16.590582,900.0,8,23.8,39.0,60,0.6,1
2025-12-01T13:18:18.248439,900.0,5,23.8,39.0,60,12.8,1
2025-12-01T13:18:19.972476,900.0,5,23.8,39.0,60,12.8,1
2025-12-01T13:18:21.615055,900.0,10,23.8,39.0,60,12.8,1
2025-12-01T13:18:23.299319,900.0,11,23.8,39.0,60,12.8,1
2025-12-01T13:18:24.944757,900.0,4,23.8,39.0,61,12.8,1
2025-12-01T13:18:26.675254,900.0,9,23.8,39.0,60,12.8,1
2025-12-01T13:18:28.330644,900.0,10,23.8,39.0,60,12.8,1
2025-12-01T13:18:30.014448,900.0,7,23.8,39.0,59,12.8,1
2025-12-01T13:18:31.658661,900.0,4,23.8,39.0,61,12.8,0
2025-12-01T13:18:33.389774,900.0,4,23.8,39.0,60,12.8,0
2025-12-01T13:18:35.028200,900.0,4,23.8,39.0,60,12.8,0
2025-12-01T13:18:36.713683,900.0,5,23.8,39.0,60,12.8,0
2025-12-01T13:18:38.371830,900.0,3,23.8,39.0,59,12.8,0
2025-12-01T13:18:40.096177,900.0,5,23.8,39.0,60,12.8,0
2025-12-01T13:18:41.278903,900.0,9,23.8,39.0,60,12.8,0
2025-12-01T13:18:42.465533,900.0,4,23.8,39.0,59,12.8,0
2025-12-01T13:18:43.534989,900.0,8,23.8,39.0,60,12.8,0
2025-12-01T13:18:45.068168,900.0,4,23.8,39.0,60,12.8,0
2025-12-01T13:18:46.801051,900.0,6,23.8,39.0,60,12.8,1
2025-12-01T13:18:48.451771,900.0,11,23.8,39.0,60,0.6,1
2025-12-01T13:18:50.140410,900.0,11,23.8,39.0,59,0.6,1
2025-12-01T13:18:51.785433,900.0,11,23.8,39.0,61,0.6,1
2025-12-01T13:18:53.511827,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:18:55.166459,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:18:56.850145,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:18:57.864968,900.0,5,23.8,39.0,59,0.6,1
2025-12-01T13:18:59.198287,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:19:00.225342,900.0,4,23.8,39.0,60,0.6,1
2025-12-01T13:19:01.881872,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:19:02.885530,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:19:04.258082,900.0,5,23.8,39.0,63,0.6,0
2025-12-01T13:19:05.342670,900.0,4,23.8,39.0,58,0.6,1
2025-12-01T13:19:06.922957,900.0,13,23.8,39.0,60,0.6,1
2025-12-01T13:19:08.556727,900.0,7,23.8,39.0,60,0.6,1
2025-12-01T13:19:10.259723,900.0,11,23.8,39.0,61,0.6,1
2025-12-01T13:19:11.910407,900.0,9,23.8,39.0,60,0.6,1
2025-12-01T13:19:13.645571,900.0,6,23.8,39.0,61,0.6,1
2025-12-01T13:19:15.291096,900.0,9,23.8,39.0,62,0.6,1
2025-12-01T13:19:16.996226,900.0,6,23.8,39.0,60,0.6,1
2025-12-01T13:19:18.625413,900.0,5,23.8,39.0,59,0.6,1
2025-12-01T13:19:20.359296,900.0,6,23.8,39.0,61,0.6,1
